{0, 1, 420.7853009259259, 623.4871643518519, 0., 202.66019675925926, 66, 128, 0, 3, 16, 24, 0, 1, 18, 444, 543, 644, 773, 5}
{2, 2, 587.8370717592593, 685.1304976851852, 0., 97.25175925925926, 690, 999, 0, 0, 60, 64, 0, 1, 45, 13792, 17717, 48546, 55983, 1}
{2, 9, 0., 890.5696180555556, 0., 890.5696180555556, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 10, 0, 10, 6}
{9, 9, 508.1546759259259, 803.5125694444445, 0., 295.3578935185185, 4, 4, 0, 0, 0, 1, 0, 1, 5, 4, 4, 22, 22, 1}
{4, 4, 205.4300810185185, 514.1004398148148, 0., 308.6703587962963, 0, 1000, 0, 0, 1, 37, 0, 1, 2, 3, 2205, 15, 2635, 0}
{2, 7, 1067.8066782407407, 1452.1292708333333, 0., 384.32259259259257, 732, 763, 0, 0, 65, 71, 0, 1, 62, 6437, 6953, 10091, 10845, 2}
{2, 4, 0., 576.160625, 0., 576.160625, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 6, 1}
{4, 8, 56.357581018518516, 417.7639699074074, 0., 361.4063888888889, 22, 22, 0, 0, 1, 3, 0, 1, 10, 79, 79, 131, 135, 1}
{0, 2, 206.87758101851853, 758.3494212962963, 0., 551.4301736111111, 14, 27, 0, 0, 6, 10, 0, 1, 10, 23, 1576, 39, 15956, 2}
{0, 2, 417.89115740740743, 480.20877314814817, 57.92490740740741, 120.24252314814815, 130, 136, 2, 2, 27, 29, 2, 3, 29, 1899, 1973, 3361, 3513, 0}
{1, 2, 7.809039351851852, 759.1990046296296, 0., 751.3899652777778, 1, 1, 0, 0, 0, 1, 0, 1, 2, 3, 3, 7, 7, 1}
{1, 3, 0., 862.4438425925925, 0., 862.4438425925925, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 4, 1}
{4, 10, 52.02714120370371, 120.37670138888889, 52.02714120370371, 120.37670138888889, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 7, 3, 17, 3}
{0, 5, 0., 661.6360532407407, 0., 661.6360532407407, 0, 1000, 0, 1, 0, 23, 0, 1, 1, 4, 10033, 4, 16027, 0}
{2, 2, 1.348550564*^9, 1174.4632754629629, 1611.6189467592592, 0., 437.1140046296296, 679, 698, 0, 1, 36, 39, 0, 1, 53, 2008, 2125, 4072, 4331, 2}
{2, 11, 93.93689814814815, 354.1949074074074, 93.93689814814815, 354.1949074074074, 112, 117, 2, 7, 9, 11, 0, 1, 15, 941, 956, 1623, 1654, 13}
{6, 13, 395.581875, 1248.0041319444445, 35.62141203703704, 888.0436689814815, 209, 224, 1, 3, 22, 40, 0, 1, 20, 723, 837, 1341, 1697, 3}
{1, 3, 0., 805.5777546296297, 0., 805.5777546296297, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, 4, 0, 6, 4}
{4, 10, 504.06563657407406, 579.2832523148148, 0., 75.17594907407407, 85, 91, 0, 0, 23, 28, 0, 1, 18, 333, 382, 593, 688, 0}
{2, 6, 0., 889.1634953703704, 0., 889.1387847222222, 0, 4, 0, 3, 0, 2, 0, 1, 0, 0, 7, 0, 17, 8}
{0, 5, 323.1680787037037, 1040.542962962963, 0., 717.3748842592593, 489, 725, 0, 0, 6, 10, 0, 1, 27, 2611, 3450, 4131, 5414, 0}
{1, 6, 834.9643171296296, 1192.4568402777777, 0., 357.49252314814817, 805, 806, 0, 0, 34, 35, 0, 1, 34, 1974, 1975, 3250, 3253, 0}
{5, 6, 0., 874.3831134259259, 0., 874.3831134259259, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 11, 0}
{2, 6, 64.90328703703703, 210.34814814814814, 0., 145.40319444444444, 2, 10, 0, 3, 0, 2, 0, 1, 2, 4, 40, 4, 58, 4}
{2, 3, 155.2417824074074, 383.5579050925926, 0., 228.27445601851852, 59, 106, 0, 0, 5, 18, 0, 2, 14, 659, 1112, 1081, 1752, 0}
{1, 1, 0., 584.4844791666667, 0., 584.4844791666667, 0, 7, 0, 7, 0, 1, 0, 1, 0, 0, 9, 0, 13, 2}
{0, 1, 566.8571990740741, 646.0466203703704, 0., 79.14775462962963, 28, 29, 0, 0, 4, 5, 0, 1, 18, 1317, 1319, 7717, 7719, 0}
{4, 12, 1.367621025*^9, 722.7969097222223, 939.2122337962963, 0., 216.37365740740742, 525, 634, 0, 3, 43, 56, 0, 1, 46, 19958, 25291, 91958, 101773, 8}
{0, 2, 820.6882291666667, 1178.082337962963, 0., 357.3941087962963, 252, 376, 0, 0, 15, 27, 0, 1, 34, 802, 1998, 1494, 3412, 1}
{1, 2, 562.1035416666666, 742.6850231481482, 0., 180.5398148148148, 7, 9, 0, 0, 1, 2, 0, 1, 6, 18, 21, 26, 31, 0}
{1, 6, 174.0146990740741, 703.1771990740741, 0., 529.1208333333333, 284, 422, 0, 1, 39, 48, 0, 1, 25, 2069, 3015, 4517, 6263, 1}
{7, 10, 741.0092361111111, 1094.196550925926, 0., 353.18731481481484, 352, 449, 0, 0, 55, 61, 0, 1, 48, 1652, 1912, 2480, 2988, 1}
{1, 4, 305.01128472222223, 762.3408912037037, 0., 457.2879398148148, 33, 999, 0, 0, 55, 148, 0, 1, 30, 510, 14117, 1042, 23175, 0}
{1, 3, 312.75175925925925, 1182.148136574074, 0., 869.3547106481482, 0, 1000, 0, 0, 68, 261, 0, 1, 21, 1239, 11306, 3913, 21452, 3}
{1, 3, 0., 821.1116782407407, 0., 821.1116782407407, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 4, 8}
{0, 5, 0., 839.4647916666667, 0., 839.4647916666667, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 5, 0, 7, 1}
{2, 4, 23.091030092592593, 870.7688425925926, 0., 847.6361458333333, 28, 78, 0, 1, 3, 9, 0, 1, 3, 94, 205, 228, 417, 2}
{1, 6, 181.69981481481483, 414.69747685185183, 0., 232.95599537037037, 27, 37, 0, 1, 0, 1, 0, 1, 11, 79, 145, 119, 209, 2}
{1, 3, 216.0540162037037, 527.4397337962963, 0., 311.3857175925926, 65, 88, 0, 0, 7, 9, 0, 1, 15, 893, 929, 1375, 1453, 0}
{1, 5, 139.79039351851853, 324.1152083333333, 0., 184.28314814814814, 213, 306, 0, 0, 0, 2, 0, 1, 35, 1599, 2678, 2909, 4792, 0}
{1, 1, 328.9640162037037, 464.62725694444447, 0., 135.62157407407406, 98, 114, 0, 0, 8, 12, 0, 1, 29, 972, 1050, 1478, 1592, 0}
{3, 6, 147.98111111111112, 313.21980324074076, 0., 165.19702546296296, 113, 203, 0, 0, 57, 98, 0, 1, 31, 2550, 2820, 46902, 47516, 1}
{10, 13, 1.379212134*^9, 653.3330092592593, 736.5883912037037, 0., 83.21371527777778, 156, 161, 0, 2, 3, 4, 0, 1, 33, 425, 439, 861, 897, 4}
{7, 10, 0., 767.8559375, 0., 767.8559375, 0, 7, 0, 7, 0, 1, 0, 1, 0, 0, 22, 0, 40, 16}
{1, 3, 1.375917854*^9, 907.5203935185185, 1027.969976851852, 0., 120.40791666666667, 915, 989, 0, 2, 74, 79, 0, 1, 58, 5216, 5596, 11502, 12092, 2}
{4, 4, 637.9148148148148, 759.245011574074, 484.90390046296295, 606.2340972222222, 40, 48, 0, 2, 9, 12, 1, 2, 28, 159, 170, 203, 232, 2}
{2, 4, 240.89196759259258, 889.1714467592593, 0., 648.2794791666666, 0, 1000, 0, 0, 13, 64, 0, 1, 6, 29, 5640, 71, 11278, 0}
{1, 6, 0., 866.3822916666667, 0., 866.3822916666667, 0, 3, 0, 3, 0, 1, 0, 1, 0, 0, 7, 0, 9, 10}
{1, 3, 0.10480324074074074, 694.4469791666667, 0., 694.342175925926, 4, 10, 0, 1, 1, 3, 0, 1, 2, -18, 1085, 66, 2545, 2}
{3, 4, 0., 726.1908912037037, 0., 726.1908912037037, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 7, 7, 0}
{1, 4, 7.1664814814814815, 689.642974537037, 7.1664814814814815, 689.642974537037, 1, 2, 1, 2, 0, 1, 0, 1, 1, 4, 5, 6, 7, 0}
{1, 1, 305.11752314814817, 619.3152083333333, 0., 314.1976851851852, 29, 29, 0, 0, 8, 9, 0, 1, 8, 19, 19, 123, 123, 0}
{4, 8, 244.98942129629629, 322.5630902777778, 244.98942129629629, 322.5630902777778, 149, 190, 3, 5, 20, 27, 1, 2, 35, 1465, 2063, 2165, 3157, 4}
{2, 3, 128.16377314814815, 403.38053240740743, 10.21380787037037, 285.43056712962965, 88, 141, 1, 3, 13, 16, 0, 1, 21, 517, 721, 913, 1273, 4}
{2, 2, 574.2965162037037, 996.6084490740741, 0., 422.2702662037037, 61, 74, 0, 0, 16, 19, 0, 1, 20, 414, 447, 936, 1013, 0}
{1, 3, 0., 774.4326736111111, 0., 774.4326736111111, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 4, 0}
{5, 11, 167.9450925925926, 755.3403472222222, 167.9450925925926, 755.3403472222222, 16, 34, 8, 14, 3, 5, 1, 2, 7, 17, 44, 277, 422, 5}
{2, 6, 27.86568287037037, 402.13564814814816, 0., 374.26996527777777, 3, 87, 0, 0, 0, 3, 0, 1, 2, 17, 159, 23, 307, 0}
{0, 2, 436.3622569444444, 703.681400462963, 0., 267.2774768518519, 8, 52, 0, 1, 6, 41, 0, 1, 6, 48, 193, 64, 365, 0}
{1, 1, 0., 408.5823611111111, 0., 408.5823611111111, 0, 2, 0, 2, 0, 1, 0, 1, 0, 0, -2, 0, 12, 0}
{0, 1, 392.75347222222223, 1232.0584606481482, 0.000625, 839.3056134259259, 247, 773, 1, 12, 30, 76, 0, 1, 23, 390, 7327, 1134, 12905, 12}
{2, 5, 0., 647.2970601851852, 0., 647.2970601851852, 0, 0, 0, 0, 0, 1, 0, 1, 1, 3, 3, 7, 7, 0}
{2, 13, 263.1993287037037, 756.5937847222223, 11.147407407407407, 504.54186342592595, 338, 651, 1, 3, 12, 27, 0, 1, 45, 801, 1423, 2481, 4315, 5}
{0, 2, 1.339621093*^9, 493.7195717592593, 1034.1920254629629, 0., 540.430787037037, 97, 317, 0, 0, 11, 13, 0, 1, 20, 546, 1106, 972, 1826, 1}
{4, 5, 182.93320601851852, 678.5265509259259, 0., 495.5516782407407, 102, 266, 0, 1, 18, 32, 0, 1, 20, 505, 1076, 943, 2038, 3}
{0, 1, 343.34930555555553, 548.692962962963, 0., 205.30199074074073, 39, 52, 0, 0, 7, 10, 0, 1, 21, 96, 204, 184, 358, 0}
{2, 5, 250.05225694444445, 338.2721759259259, 0., 88.17825231481481, 2, 12, 0, 0, 1, 4, 0, 1, 1, 3, 21, 3, 25, 0}
{2, 7, 13.239224537037037, 842.6450231481482, 0., 829.3641319444445, 0, 999, 0, 0, 5, 23, 0, 1, 5, 450, 7661, 2390, 14697, 13}
{3, 4, 212.91074074074075, 1051.3713194444445, 0., 838.418912037037, 189, 546, 0, 4, 8, 27, 0, 1, 38, 860, 2570, 2056, 5346, 8}
{1, 3, 719.2647916666666, 991.4273611111112, 0., 272.16256944444444, 379, 459, 0, 0, 48, 66, 0, 1, 57, 4798, 5485, 17610, 18971, 0}
{1, 2, 64.38525462962963, 853.5642708333334, 0., 789.137349537037, 185, 386, 0, 0, 7, 20, 0, 1, 26, 876, 1325, 2136, 2953, 0}
{1, 2, 211.78288194444445, 303.3024189814815, 0., 91.47787037037037, 5, 5, 0, 0, 17, 18, 0, 1, 10, 119, 120, 211, 214, 0}
{1, 2, 1.347475999*^9, 249.70005787037036, 699.2693518518519, 0., 449.5276273148148, 116, 347, 0, 1, 20, 59, 0, 1, 26, 280, 1595, 736, 2989, 2}
{0, 1, 278.76734953703703, 490.3172222222222, 0., 211.5082060185185, 122, 197, 0, 0, 17, 25, 0, 1, 36, 1520, 1725, 2482, 2761, 0}
{2, 4, 611.6290393518518, 703.9512152777778, 261.11265046296296, 353.4348263888889, 390, 403, 4, 5, 45, 49, 0, 1, 23, 4918, 7394, 8504, 39888, 0}
{2, 3, 2.1780439814814816, 696.2089814814815, 2.1780439814814816, 696.2089814814815, 3, 7, 3, 6, 1, 2, 1, 2, 1, 7, 12, 13, 22, 3}
{1, 15, 0., 745.246087962963, 0., 745.246087962963, 0, 0, 0, 0, 0, 1, 0, 1, 1, 15, 15, 15, 15, 2}
{1, 1, 0., 719.1096990740741, 0., 719.1096990740741, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 2, 0}
{2, 5, 0., 880.4911689814815, 0., 880.4911689814815, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 4, 0, 8, 2}
{5, 5, 1.337657209*^9, 0., 563.166099537037, 0., 563.166099537037, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 17, 3}
{10, 12, 567.1670138888888, 857.1387731481482, 0., 289.9717592592593, 1, 1, 0, 0, 0, 1, 0, 1, 2, 2, 2, 26, 26, 0}
{3, 4, 0., 861.353912037037, 0., 861.353912037037, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 7, 0}
{11, 8, 0., 483.2340740740741, 0., 483.2340740740741, 0, 3, 0, 3, 0, 1, 0, 1, 0, 0, 6, 0, 26, 1}
{5, 3, 346.8193287037037, 447.19841435185185, 0., 100.33741898148148, 338, 370, 0, 1, 39, 43, 0, 1, 43, 4274, 4512, 19750, 20090, 2}
{4, 3, 448.8627199074074, 967.1608101851851, 0., 518.2564236111111, 64, 111, 0, 1, 33, 43, 0, 1, 18, 88, 131, 618, 955, 4}
{7, 2, 33.11087962962963, 134.40237268518518, 0., 101.24982638888889, 50, 52, 0, 0, 5, 6, 0, 1, 24, 149, 153, 645, 665, 0}
{1, 4, 616.3967361111111, 702.5875347222222, 0., 86.14913194444445, 962, 999, 0, 0, 138, 145, 0, 1, 90, 20551, 21235, 78313, 79335, 0}
{1, 2, 0., 814.1823842592593, 0., 814.1823842592593, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 4, 1}
{7, 11, 585.7837384259259, 666.4865509259259, 0., 80.66114583333334, 199, 214, 0, 0, 102, 112, 0, 1, 36, 4088, 4294, 20826, 21382, 0}
{2, 3, 116.075625, 548.4046412037037, 87.04241898148148, 519.3714351851852, 3, 4, 1, 2, 1, 2, 0, 1, 3, 22, 25, 30, 37, 0}
{2, 3, 313.5535300925926, 1074.9416782407407, 0., 761.3464814814815, 92, 150, 0, 1, 2, 11, 0, 1, 18, 272, 614, 492, 998, 2}
{1, 6, 0., 764.1435532407407, 0., 764.1300925925926, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 8, 0, 12, 0}
{1, 2, 298.9937037037037, 441.65961805555554, 0., 142.6242476851852, 0, 1000, 0, 0, 288, 331, 0, 1, 43, 12760, 16035, 25794, 32741, 0}
{0, 4, 84.8387037037037, 326.9848611111111, 6.759293981481481, 248.90545138888888, 19, 22, 1, 1, 1, 2, 0, 1, 6, 48, 55, 72, 79, 0}
{2, 3, 630.878125, 1058.5172453703703, 125.70130787037037, 553.3404282407407, 183, 188, 1, 2, 6, 8, 0, 1, 33, 495, 501, 967, 985, 2}
{1, 8, 522.5325, 1225.154074074074, 0., 702.621574074074, 193, 288, 0, 0, 26, 30, 0, 1, 56, 843, 1272, 1425, 2622, 0}
{0, 1, 236.0077662037037, 900.334837962963, 0., 664.3270717592593, 37, 51, 0, 0, 22, 29, 0, 1, 27, 68, 329, 318, 639, 1}
{9, 8, 0., 411.5662384259259, 0., 411.5662384259259, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 20, 0}
{2, 4, 175.1532638888889, 394.6666087962963, 0., 219.47167824074074, 529, 739, 0, 0, 55, 88, 0, 1, 72, 12398, 16786, 48506, 65404, 0}
{1, 4, 0., 891.2231828703704, 0., 891.2231828703704, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 5, 1}
{1, 3, 526.6502083333334, 1153.323252314815, 0., 626.6313773148148, 0, 14, 0, 0, 2, 5, 0, 1, 2, 1, 109, 3, 177, 0}
{3, 11, 223.12188657407407, 889.3497569444445, 0., 666.2278703703704, 61, 863, 0, 6, 0, 18, 0, 1, 20, 95, 2823, 157, 4049, 13}
{2, 3, 244.79895833333333, 1115.2193171296296, 0., 870.3786921296296, 0, 997, 0, 1, 126, 242, 0, 1, 32, 1908, 18306, 6056, 38142, 4}
{2, 3, 485.6617939814815, 703.0307638888889, 30.923680555555556, 248.29265046296297, 21, 21, 1, 1, 8, 10, 0, 1, 5, 67, 69, 559, 565, 0}
{5, 13, 1.351621189*^9, 37.831064814814816, 440.39313657407405, 0., 402.52040509259257, 2, 8, 0, 1, 3, 4, 0, 1, 2, 26, 44, 42, 106, 2}
{1, 4, 1.346719766*^9, 90.0777662037037, 548.4436689814814, 0., 458.32423611111113, 38, 67, 0, 2, 6, 12, 0, 1, 11, 857, 2010, 1487, 3266, 2}
{2, 6, 35.76800925925926, 926.2990162037037, 0., 890.4893402777777, 6, 59, 0, 2, 2, 19, 0, 1, 5, 16, 172, 24, 248, 4}
{1, 2, 0., 584.3601041666667, 0., 584.3601041666667, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 5, 1}
{2, 11, 291.8841203703704, 1133.400613425926, 0., 841.4748263888889, 108, 123, 0, 2, 0, 2, 0, 1, 22, 240, 276, 392, 472, 4}
{5, 24, 0., 898.3633796296297, 0., 898.3633796296297, 0, 7, 0, 7, 0, 1, 0, 1, 0, 0, 43, 0, 49, 16}
{1, 6, 137.77178240740741, 905.0070601851852, 0., 767.1936111111111, 89, 892, 0, 3, 10, 54, 0, 2, 19, 331, 4893, 595, 7479, 4}
{3, 4, 530.6752546296296, 1401.057673611111, 0., 870.3407523148148, 0, 1000, 0, 0, 52, 225, 0, 1, 15, 2900, 18546, 9562, 35434, 0}
{3, 7, 1.3808449074074074, 665.4489351851852, 0., 664.0680902777777, 2, 2, 0, 0, 1, 2, 0, 1, 2, 7, 7, 19, 19, 2}
{0, 1, 0., 671.2216666666667, 0., 671.2216666666667, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 2, 1, 2, 0}
{2, 4, 0., 627.6423148148148, 0., 627.6423148148148, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 6, 0}
{1, 5, 1.376086228*^9, 384.7021643518519, 503.1861689814815, 0., 118.44954861111111, 613, 634, 0, 1, 31, 33, 0, 1, 64, 11713, 12001, 32889, 33305, 1}
{6, 14, 641.5382175925926, 709.9518055555556, 326.0673726851852, 394.48096064814814, 24, 24, 1, 1, 1, 2, 0, 1, 16, 40, 48, 64, 86, 2}
{2, 2, 289.53935185185185, 520.8231944444444, 0., 231.24217592592592, 50, 52, 0, 0, 10, 12, 0, 1, 14, 760, 770, 1564, 1584, 4}
{0, 1, 385.94649305555555, 709.5380671296297, 33.687916666666666, 357.27949074074075, 427, 1000, 1, 1, 42, 50, 0, 1, 38, 6932, 13734, 14526, 27112, 0}
{0, 1, 243.4590162037037, 560.9634953703704, 228.08546296296296, 545.5899421296297, 119, 219, 5, 9, 22, 38, 0, 1, 19, 889, 3093, 1281, 9781, 0}
{1, 6, 52.10826388888889, 803.4397916666667, 44.96648148148148, 796.2980092592593, 7, 10, 1, 2, 5, 7, 0, 1, 5, 7, 8, 69, 78, 2}
{1, 3, 417.0657986111111, 779.3041666666667, 0., 362.23836805555555, 48, 51, 0, 0, 16, 17, 0, 1, 14, 424, 427, 684, 687, 0}
{2, 2, 511.0449537037037, 607.4948611111112, 0., 96.40824074074074, 134, 191, 0, 0, 11, 15, 0, 1, 30, 531, 744, 1313, 1728, 0}
{0, 1, 266.02166666666665, 1093.6580902777778, 0., 827.5947569444445, 0, 997, 0, 0, 36, 43, 0, 1, 13, 185, 6271, 823, 10781, 0}
{1, 2, 185.87591435185186, 1002.5749305555555, 0., 816.657349537037, 134, 875, 0, 0, 15, 76, 0, 1, 18, 665, 9060, 1611, 17822, 6}
{4, 27, 994.9024189814814, 1675.7471759259258, 0., 680.8447569444445, 582, 993, 0, 6, 444, 537, 0, 1, 48, 6745, 9608, 13179, 19434, 18}
{1, 2, 126.45377314814814, 680.966412037037, 92.64494212962963, 647.1575810185185, 68, 314, 1, 1, 8, 19, 0, 1, 28, 521, 2247, 831, 3531, 1}
{3, 5, 1.347564988*^9, 0., 448.5033449074074, 0., 448.5033449074074, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 8, 0}
{0, 6, 156.8004861111111, 222.08653935185185, 74.38099537037037, 139.6670486111111, 68, 73, 4, 4, 10, 12, 0, 1, 21, 1064, 2213, 1760, 3605, 0}
{2, 4, 553.5510879629629, 695.5219097222222, 0., 141.9291550925926, 502, 528, 0, 0, 111, 119, 0, 1, 80, 1906, 2085, 3056, 3321, 0}
{0, 1, 236.29052083333335, 902.5456944444444, 0., 666.2551736111111, 26, 71, 0, 1, 6, 19, 0, 2, 15, 188, 282, 268, 448, 0}
{3, 6, 3.508287037037037, 678.5316782407407, 3.508287037037037, 678.5316782407407, 9, 12, 6, 9, 1, 2, 1, 2, 3, 15, 19, 19, 23, 5}
{2, 5, 329.98028935185187, 618.7248726851852, 0., 288.7445833333333, 165, 345, 0, 1, 56, 93, 0, 1, 54, 807, 3518, 1625, 8552, 2}
{6, 6, 456.9877314814815, 547.2834722222223, 0., 90.25407407407407, 106, 112, 0, 1, 2, 3, 0, 1, 17, 1019, 1030, 1757, 1792, 2}
{3, 3, 373.1608912037037, 514.6233912037037, 0., 141.42083333333332, 480, 640, 0, 5, 102, 134, 0, 1, 94, 2876, 5823, 7012, 18807, 0}
{0, 1, 12.912569444444445, 753.2590162037037, 0., 740.3464467592593, 2, 211, 0, 5, 1, 21, 0, 1, 3, 14, 1510, 20, 2630, 5}
{0, 1, 144.42392361111112, 796.5940393518518, 0.003576388888888889, 652.1736921296297, 56, 182, 1, 2, 17, 41, 0, 1, 20, 386, 4080, 624, 23442, 0}
{0, 1, 0., 885.5490162037037, 0., 885.5490162037037, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 5}
{3, 4, 59.57416666666666, 884.9666319444444, 0., 825.3507986111111, 65, 209, 0, 0, 20, 33, 0, 1, 23, 540, 943, 1152, 1705, 0}
{3, 7, 168.16988425925925, 343.376099537037, 0., 175.1619212962963, 8, 16, 0, 5, 0, 2, 0, 0, 7, 869, 891, 1535, 1573, 7}
{6, 14, 259.9188657407407, 356.43741898148147, 0., 96.47688657407407, 21, 30, 0, 1, 11, 14, 0, 1, 8, 163, 182, 253, 318, 2}
{1, 3, 317.8048958333333, 810.1405671296296, 0., 492.2940046296296, 219, 985, 0, 0, 169, 215, 0, 1, 96, 5095, 9338, 25827, 33442, 1}
{6, 8, 0., 462.3019560185185, 0., 462.3019560185185, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 3, 0, 15, 1}
{1, 6, 0., 876.5278819444444, 0., 876.5278819444444, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 6, 0, 10, 1}
{1, 4, 355.1428587962963, 1082.5111111111112, 0.020925925925925924, 727.3891782407408, 179, 217, 2, 5, 53, 62, 0, 1, 39, 1230, 1378, 4856, 5128, 2}
{0, 4, 10.684513888888889, 655.1105671296297, 0., 644.4260532407408, 2, 4, 0, 1, 0, 1, 0, 1, 3, 7, 10, 7, 12, 0}
{2, 4, 0., 898.4138657407408, 0., 898.4138657407408, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 6, 0}
{0, 9, 167.51059027777777, 1030.7701041666667, 0., 863.2178472222222, 0, 981, 0, 0, 33, 97, 0, 1, 12, 318, 8024, 1090, 15100, 0}
{2, 5, 236.88758101851852, 413.1603240740741, 0., 176.23107638888888, 146, 201, 0, 0, 30, 43, 0, 2, 24, 832, 1442, 1344, 2480, 0}
{0, 1, 0., 465.2641203703704, 0., 465.2641203703704, 0, 1000, 0, 0, 0, 7, 0, 1, 0, 0, 4355, 0, 12907, 1}
{1, 3, 228.1727662037037, 933.4094791666666, 88.50211805555556, 793.7388310185186, 478, 813, 3, 5, 30, 53, 0, 1, 41, 1763, 2887, 4713, 6695, 0}
{2, 1, 0.4048148148148148, 890.059699074074, 0.4048148148148148, 890.059699074074, 1, 5, 1, 2, 0, 1, 0, 1, 1, 6, 10, 12, 26, 3}
{0, 1, 1.343855983*^9, 29.524363425925927, 521.0053009259259, 0., 491.43927083333335, 0, 1000, 0, 0, 6, 105, 0, 1, 6, 40, 3941, 130, 6329, 1}
{1, 3, 0., 855.4475347222223, 0., 855.4475347222223, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 4, 0, 8, 0}
{2, 11, 1.379372792*^9, 69.76760416666667, 150.1516898148148, 0., 80.34241898148149, 359, 599, 0, 0, 10, 21, 0, 1, 44, 2292, 5152, 4804, 17934, 0}
{3, 4, 472.8008912037037, 578.2266898148148, 30.710752314814815, 136.13655092592592, 405, 437, 0, 0, 52, 55, 1, 2, 51, 1550, 1617, 2630, 2783, 0}
{7, 26, 206.92541666666668, 353.56386574074077, 0., 146.5967824074074, 961, 999, 0, 2, 139, 149, 0, 1, 25, 4147, 4639, 5233, 5917, 4}
{0, 6, 171.95324074074074, 818.1892013888889, 0., 646.2359606481482, 13, 80, 0, 0, 1, 4, 0, 1, 7, 85, 292, 135, 462, 0}
{2, 6, 0., 830.4321064814815, 0., 830.4321064814815, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 8, 3}
{2, 4, 0., 748.4062268518519, 0., 748.4062268518519, 0, 0, 0, 0, 0, 1, 0, 1, 1, 2, 2, 6, 6, 5}
{2, 1, 0., 911.6322569444444, 0., 911.6322569444444, 0, 5, 0, 2, 0, 2, 0, 1, 0, 0, 3, 0, 23, 4}
{2, 3, 1.352241057*^9, 543.5687615740741, 937.9813657407408, 0., 394.41260416666665, 1, 2, 0, 1, 1, 2, 0, 1, 3, 11, 12, 27, 28, 3}
{1, 3, 591.761724537037, 1139.2874305555556, 0., 547.4840393518518, 449, 632, 0, 0, 115, 170, 0, 1, 40, 1304, 2163, 3016, 4873, 1}
{0, 1, 0., 732.4774884259259, 0., 732.4774884259259, 0, 2, 0, 2, 0, 1, 0, 1, 1, 1, 3, 1, 3, 2}
{0, 1, 15.892824074074074, 491.25460648148146, 15.892824074074074, 491.25460648148146, 0, 0, 0, 0, 2, 3, 2, 3, 1, 2, 3, 2, 3, 1}
{2, 11, 63.26001157407408, 825.6810763888889, 0., 762.3793981481482, 141, 239, 0, 4, 10, 21, 0, 1, 30, 629, 1195, 1247, 2059, 9}
{3, 4, 674.0523611111112, 876.4796759259259, 0., 202.38564814814814, 121, 130, 0, 3, 46, 49, 0, 1, 49, 2179, 2246, 3533, 3626, 4}
{1, 6, 293.07703703703703, 427.3755902777778, 0., 134.2568865740741, 15, 23, 0, 0, 0, 1, 0, 1, 6, 67, 82, 111, 148, 0}
{2, 2, 51.82627314814815, 494.4592592592593, 0., 442.5913194444444, 3, 28, 0, 0, 1, 6, 0, 1, 1, 11, 41, 25, 85, 0}
{4, 5, 1.363631426*^9, 63.740949074074074, 326.4437384259259, 0., 262.6611226851852, 1, 1, 0, 0, 0, 1, 0, 1, 1, 6, 9, 10, 21, 0}
{1, 6, 0.004537037037037037, 891.2361689814815, 0.004537037037037037, 891.2361689814815, 1, 3, 1, 3, 0, 1, 0, 1, 1, 2, 9, 2, 9, 3}
{0, 4, 53.90203703703704, 939.3570023148148, 0., 885.4132986111111, 3, 3, 0, 0, 1, 2, 0, 1, 2, 5, 9, 9, 13, 1}
